Code_commune_INSEE;Nom_commune;Code_postal;Libelle_acheminement;Ligne_5;coordonnees_gps
77484;VAUCOURTOIS;77580;VAUCOURTOIS;;48.8615810668, 2.95011085183
77495;VERT ST DENIS;77240;VERT ST DENIS;;48.5645874906, 2.60004351705
77504;VILLEMARECHAL;77710;VILLEMARECHAL;;48.2430767523, 2.88428828636
77505;VILLEMAREUIL;77470;VILLEMAREUIL;;48.9379174307, 2.95705670409
77506;VILLEMER;77250;VILLEMER;;48.3334508388, 2.82847916513
71443;ST LOUP GEANGES;71350;ST LOUP GEANGES;;46.9191804565, 5.01728038067
71457;ST MARTIN EN GATINOIS;71350;ST MARTIN EN GATINOIS;;46.9191804565, 5.01728038067
71461;ST MAURICE DES CHAMPS;71460;ST MAURICE DES CHAMPS;;46.5998827006, 4.62678992688
71465;ST MICAUD;71460;ST MICAUD;;46.5998827006, 4.62678992688
71470;ST POINT;71520;ST POINT;;46.3367670809, 4.52830996863
71472;ST PRIX;71990;ST PRIX;;46.9426625414, 4.10521172287
71478;ST ROMAIN SOUS VERSIGNY;71420;ST ROMAIN SOUS VERSIGNY;;46.6127433229, 4.21711079033
71482;ST SYMPHORIEN DE MARMAGNE;71710;ST SYMPHORIEN DE MARMAGNE;;46.7997202983, 4.34541340932
71484;ST USUGE;71500;ST USUGE;;46.6399038346, 5.22168124101
71486;ST VALLIER;71230;ST VALLIER;;46.6235547336, 4.3737497458
71489;ST VINCENT EN BRESSE;71440;ST VINCENT EN BRESSE;;46.688182095, 5.1006718045
71495;SALORNAY SUR GUYE;71250;SALORNAY SUR GUYE;;46.4606602983, 4.62757728392
71496;SAMPIGNY LES MARANGES;71150;SAMPIGNY LES MARANGES;;46.8899623653, 4.7691212815
71497;SANCE;71000;SANCE;;46.3175504743, 4.81977288125
71510;SEMUR EN BRIONNAIS;71110;SEMUR EN BRIONNAIS;;46.2944340166, 4.06412845219
71513;SENOZAN;71260;SENOZAN;;46.4474927686, 4.81803623959
71515;SERCY;71460;SERCY;;46.5998827006, 4.62678992688
71516;SERLEY;71310;SERLEY;;46.8203044674, 5.21720994754
71517;SERMESSE;71350;SERMESSE;;46.9191804565, 5.01728038067
71518;SERRIERES;71960;SERRIERES;;46.3488393103, 4.71662195567
71529;SUIN;71220;SUIN;;46.4917423764, 4.43217403494
71538;THUREY;71440;THUREY;;46.688182095, 5.1006718045
71552;UXEAU;71130;UXEAU;;46.6084802197, 4.0142540123
71553;VAREILLES;71800;VAREILLES;;46.3132348148, 4.28047157956
71557;VARENNE ST GERMAIN;71600;VARENNE ST GERMAIN;;46.4281559429, 4.10161949628
71561;VAUBAN;71800;VAUBAN;;46.3132348148, 4.28047157956
71562;VAUDEBARRIER;71120;VAUDEBARRIER;;46.4335377061, 4.29626502013
71573;VERSAUGUES;71110;VERSAUGUES;;46.2944340166, 4.06412845219
71584;VIRE;71260;VIRE;VERIZET;46.4474927686, 4.81803623959
71589;VITRY SUR LOIRE;71140;VITRY SUR LOIRE;;46.6538141146, 3.76925804598
71591;FLEURVILLE;71260;FLEURVILLE;;46.4474927686, 4.81803623959
72002;AILLIERES BEAUVOIR;72600;AILLIERES BEAUVOIR;;48.3843358188, 0.287692343822
72003;ALLONNES;72700;ALLONNES;;47.9647519456, 0.124625925124
72004;AMNE;72540;AMNE;;48.0067192493, -0.121851430688
72011;ASSE LE BOISNE;72130;ASSE LE BOISNE;;48.309288903, -0.0220228837082
72015;LES AULNEAUX;72600;LES AULNEAUX;;48.3843358188, 0.287692343822
72023;BALLON ST MARS;72290;BALLON ST MARS;ST MARS SOUS BALLON;48.1733363685, 0.250385429699
72031;BEILLE;72160;BEILLE;;48.0815343564, 0.508839517468
72034;BERUS;72610;BERUS;;48.3894746655, 0.168582736306
72040;LA BOSSE;72400;LA BOSSE;;48.1854654064, 0.626298919368
72042;BOULOIRE;72440;BOULOIRE;;47.9535459011, 0.551637034392
72043;BOURG LE ROI;72610;BOURG LE ROI;;48.3894746655, 0.168582736306
72060;LA CHAPELLE AUX CHOUX;72800;LA CHAPELLE AUX CHOUX;;47.6593183612, 0.151937530924
72062;LA CHAPELLE DU BOIS;72400;LA CHAPELLE DU BOIS;;48.1854654064, 0.626298919368
72068;LA CHARTRE SUR LE LOIR;72340;LA CHARTRE SUR LE LOIR;;47.7457423394, 0.569955987774
72074;CHEMIRE EN CHARNIE;72540;CHEMIRE EN CHARNIE;;48.0067192493, -0.121851430688
72075;CHEMIRE LE GAUDIN;72210;CHEMIRE LE GAUDIN;;47.9189807529, 0.0347535668684
72081;CHERREAU;72400;CHERREAU;;48.1854654064, 0.626298919368
72096;COULANS SUR GEE;72550;COULANS SUR GEE;;48.0233786527, 0.0301205478964
72118;DOLLON;72390;DOLLON;;48.0512827227, 0.629748234249
72119;DOMFRONT EN CHAMPAGNE;72240;DOMFRONT EN CHAMPAGNE;;48.1041163167, -0.0315288444627
72122;DUNEAU;72160;DUNEAU;;48.0815343564, 0.508839517468
72135;LA FONTAINE ST MARTIN;72330;LA FONTAINE ST MARTIN;;47.82608186, 0.101010219107
55401;LES PAROCHES;55300;LES PAROCHES;;48.9104190257, 5.5708079511
57240;FREYMING MERLEBACH;57800;FREYMING MERLEBACH;;49.1440107234, 6.82296653278
57259;GRINDORFF BIZING;57480;GRINDORFF BIZING;;49.4172623157, 6.42263673314
57267;LE VAL DE GUEBLANGE;57430;LE VAL DE GUEBLANGE;;48.9890917181, 6.98173780701
57270;VAL DE BRIDE;57260;VAL DE BRIDE;KERPRICH LES DIEUZE;48.8146613171, 6.75592004038
57276;GUINGLANGE;57690;GUINGLANGE;;49.0811066698, 6.54834376906
57306;HAYANGE;57700;HAYANGE;;49.3161755107, 6.04071219328
57306;HAYANGE;57700;HAYANGE;ST NICOLAS EN FORET;49.3161755107, 6.04071219328
57321;HESSE;57400;HESSE;;48.7426088325, 7.03597274737
57083;BINING;57410;BINING;;49.0415362507, 7.27547270255
57102;BOUSSE;57310;BOUSSE;;49.2880823973, 6.21031753305
62137;BLANGERVAL BLANGERMONT;62270;BLANGERVAL BLANGERMONT;;50.280518399, 2.28550384111
62149;BOISDINGHEM;62500;BOISDINGHEM;;50.7591830774, 2.23290877714
62155;BONNINGUES LES ARDRES;62890;BONNINGUES LES ARDRES;;50.7978193475, 2.05396583461
62162;BOURECQ;62190;BOURECQ;;50.5605461627, 2.45255498866
62184;BUISSY;62860;BUISSY;;50.2130694092, 3.07384820873
62210;CANTELEUX;62270;CANTELEUX;;50.280518399, 2.28550384111
62213;CARENCY;62144;CARENCY;;50.3578850683, 2.67826739933
62384;GRAINCOURT LES HAVRINCOURT;62147;GRAINCOURT LES HAVRINCOURT;;50.1126051547, 3.07159688
62402;HALINGHEN;62830;HALINGHEN;;50.6277708204, 1.75051028436
62406;HAMELINCOURT;62121;HAMELINCOURT;;50.1522979585, 2.79305913272
62429;HENNEVEUX;62142;HENNEVEUX;;50.736720429, 1.81483558385
62439;HERMELINGHEN;62132;HERMELINGHEN;;50.8069626714, 1.83185894738
62468;HUMIERES;62130;HUMIERES;;50.3776719695, 2.31040804677
62473;ISBERGUES;62330;ISBERGUES;MOLINGHEM;50.61399538, 2.46439960248
62495;LEDINGHEM;62380;LEDINGHEM;;50.6840669393, 2.07902625888
62517;LINGHEM;62120;LINGHEM;;50.6358470101, 2.3677470535
62520;LOCON;62400;LOCON;;50.5494833407, 2.65621048886
62522;LOISON SUR CREQUOISE;62990;LOISON SUR CREQUOISE;;50.4534083281, 1.93866647411
62525;LONGUENESSE;62219;LONGUENESSE;;50.7332429452, 2.228444485
62533;LUGY;62310;LUGY;;50.5025485472, 2.11522289162
62548;MARCK;62730;MARCK;;50.9324891449, 1.94466017116
62551;MARENLA;62990;MARENLA;;50.4534083281, 1.93866647411
62554;MARESVILLE;62630;MARESVILLE;;50.551120902, 1.69769005391
62557;MAROEUIL;62161;MAROEUIL;;50.3152704012, 2.69028460141
62566;MENNEVILLE;62240;MENNEVILLE;;50.6791586942, 1.86161910061
62572;METZ EN COUTURE;62124;METZ EN COUTURE;;50.0912869006, 2.98262448984
62615;NIELLES LES CALAIS;62185;NIELLES LES CALAIS;;50.9031968827, 1.82269226345
62622;NORT LEULINGHEM;62890;NORT LEULINGHEM;;50.7978193475, 2.05396583461
62624;NOYELLES GODAULT;62950;NOYELLES GODAULT;;50.4179645622, 2.99397067433
62633;OEUF EN TERNOIS;62130;OEUF EN TERNOIS;;50.3776719695, 2.31040804677
62635;OFFIN;62990;OFFIN;;50.4534083281, 1.93866647411
62649;PAS EN ARTOIS;62760;PAS EN ARTOIS;;50.1492148112, 2.47128011672
62665;LE PONCHEL;62390;LE PONCHEL;;50.2560013525, 2.12580845781
62671;PRONVILLE;62860;PRONVILLE;;50.2130694092, 3.07384820873
62676;QUERNES;62120;QUERNES;;50.6358470101, 2.3677470535
62691;ST AUGUSTIN;62120;ST AUGUSTIN;REBECQUES;50.6358470101, 2.3677470535
62700;REGNAUVILLE;62140;REGNAUVILLE;;50.3629507199, 2.0044166227
62703;REMY;62156;REMY;;50.2550063922, 2.96811789013
62713;ROBECQ;62350;ROBECQ;;50.6043469321, 2.56021109887
62722;ROUGEFAY;62390;ROUGEFAY;;50.2560013525, 2.12580845781
62792;SERQUES;62910;SERQUES;;50.7991488939, 2.16031831269
62800;SOUASTRE;62111;SOUASTRE;;50.1496190496, 2.62164459995
62811;THEROUANNE;62129;THEROUANNE;;50.6463145648, 2.25326814344
62813;LA THIEULOYE;62130;LA THIEULOYE;;50.3776719695, 2.31040804677
62817;TILLOY LES MOFFLAINES;62217;TILLOY LES MOFFLAINES;;50.2562136643, 2.77775828348
62823;TORCY;62310;TORCY;;50.5025485472, 2.11522289162
62874;WANQUETIN;62123;WANQUETIN;;50.2552331079, 2.62677592391
62881;BEAUVOIR WAVANS;62390;BEAUVOIR WAVANS;;50.2560013525, 2.12580845781
62882;WAVRANS SUR L AA;62380;WAVRANS SUR L AA;;50.6840669393, 2.07902625888
62883;WAVRANS SUR TERNOISE;62130;WAVRANS SUR TERNOISE;;50.3776719695, 2.31040804677
62890;WILLEMAN;62770;WILLEMAN;;50.3762730099, 2.12926905925
62901;WITTES;62120;WITTES;;50.6358470101, 2.3677470535
62902;WIZERNES;62570;WIZERNES;;50.6952364342, 2.22748596722
62904;ZOUAFQUES;62890;ZOUAFQUES;;50.7978193475, 2.05396583461
63002;AIX LA FAYETTE;63980;AIX LA FAYETTE;;45.5203885139, 3.57234672112
63004;LES ANCIZES COMPS;63770;LES ANCIZES COMPS;;45.9328819518, 2.80522779596
63005;ANTOINGT;63340;ANTOINGT;;45.450400978, 3.19686495404
63009;ARDES;63420;ARDES;;45.3815607414, 3.05063750475
63010;ARLANC;63220;ARLANC;;45.4034964419, 3.70923207053
63013;AUBIAT;63260;AUBIAT;CHAZELLES;46.0185019732, 3.21337186417
63024;AVEZE;63690;AVEZE;;45.555010149, 2.58536882047
63038;BESSE ET ST ANASTAISE;63610;BESSE ET ST ANASTAISE;SUPER BESSE;45.477068899, 2.93237565554
63040;BILLOM;63160;BILLOM;;45.7170649925, 3.36945150555
63049;BOUZEL;63910;BOUZEL;;45.7740957976, 3.29534868018
63051;BRENAT;63500;BRENAT;;45.5449375451, 3.24769750903
63064;LA CELLE;63620;LA CELLE;;45.8124173701, 2.47211906548
63070;CEYRAT;63122;CEYRAT;;45.7250562511, 3.00944108289
63071;CEYSSAT;63210;CEYSSAT;;45.7042185166, 2.84691568777
63073;CHADELEUF;63320;CHADELEUF;;45.5536207313, 3.08709444267
63088;LA CHAPELLE SUR USSON;63580;LA CHAPELLE SUR USSON;;45.4754194091, 3.44446470636
63092;CHARBONNIERES LES VARENNES;63410;CHARBONNIERES LES VARENNES;;45.9529948229, 2.96821882159
63101;CHATEAU SUR CHER;63330;CHATEAU SUR CHER;;46.0971333548, 2.66280010852
63105;CHAUMONT LE BOURG;63220;CHAUMONT LE BOURG;;45.4034964419, 3.70923207053
63115;COMBRAILLES;63380;COMBRAILLES;;45.8787287136, 2.62207258462
63118;CONDAT EN COMBRAILLE;63380;CONDAT EN COMBRAILLE;;45.8787287136, 2.62207258462
63122;COURGOUL;63320;COURGOUL;;45.5536207313, 3.08709444267
63132;CUNLHAT;63590;CUNLHAT;;45.630246547, 3.56815456434
63135;DAVAYAT;63200;DAVAYAT;;45.9059997705, 3.12295819611
63136;DOMAIZE;63520;DOMAIZE;;45.6791396863, 3.48140635939
63140;DURMIGNAT;63700;DURMIGNAT;;46.1865575466, 2.8334076893
63147;EGLISOLLES;63840;EGLISOLLES;;45.4285937621, 3.88182928163
61211;JUVIGNY VAL D ANDAINE;61330;JUVIGNY VAL D ANDAINE;LA BAROCHE SOUS LUCE;48.5202783735, -0.60354646707
61216;LA LANDE DE GOULT;61320;LA LANDE DE GOULT;;48.5604345646, -0.127275298699
61229;LOISAIL;61400;LOISAIL;;48.4945116635, 0.586458131238
61255;MAUVES SUR HUISNE;61400;MAUVES SUR HUISNE;;48.4945116635, 0.586458131238
61273;MENIL VIN;61210;MENIL VIN;;48.7855684657, -0.252751523402
61423;ST MARTIN D ECUBLEI;61300;ST MARTIN D ECUBLEI;;48.7504901636, 0.660134784459
61433;ST NICOLAS DES BOIS;61250;ST NICOLAS DES BOIS;;48.4708532437, 0.079807061748
61443;ST PAUL;61100;ST PAUL;;48.7672025982, -0.554045579271
62844;VERCHOCQ;62560;VERCHOCQ;;50.5970604267, 2.09973187161
62850;VIEIL HESDIN;62770;VIEIL HESDIN;;50.3762730099, 2.12926905925
62861;VIMY;62580;VIMY;;50.3570066557, 2.83019770274
62864;VIS EN ARTOIS;62156;VIS EN ARTOIS;;50.2550063922, 2.96811789013
62876;WARLENCOURT EAUCOURT;62450;WARLENCOURT EAUCOURT;;50.0846726891, 2.85210399081
62893;WIMEREUX;62930;WIMEREUX;;50.7788872346, 1.61402387119
62895;WINGLES;62410;WINGLES;;50.4882510126, 2.84772935438
62898;WISQUES;62219;WISQUES;;50.7332429452, 2.228444485
62907;LIBERCOURT;62820;LIBERCOURT;;50.482454263, 2.99989827101
63003;AMBERT;63600;AMBERT;;45.5398311687, 3.77518680082
63015;AUBUSSON D AUVERGNE;63120;AUBUSSON D AUVERGNE;;45.7736104259, 3.58137615687
63036;BERGONNE;63500;BERGONNE;;45.5449375451, 3.24769750903
63037;BERTIGNAT;63480;BERTIGNAT;;45.6534695475, 3.7067918054
63038;BESSE ET ST ANASTAISE;63610;BESSE ET ST ANASTAISE;ST ANASTAISE;45.477068899, 2.93237565554
63043;BLOT L EGLISE;63440;BLOT L EGLISE;;46.0656430258, 3.00641222387
63044;BONGHEAT;63160;BONGHEAT;;45.7170649925, 3.36945150555
63046;BOUDES;63340;BOUDES;;45.450400978, 3.19686495404
63054;LE BROC;63500;LE BROC;;45.5449375451, 3.24769750903
63058;BULHON;63350;BULHON;;45.9054085179, 3.36176229865
63065;CEILLOUX;63520;CEILLOUX;;45.6791396863, 3.48140635939
63074;CHALUS;63340;CHALUS;;45.450400978, 3.19686495404
63078;CHAMEANE;63580;CHAMEANE;;45.4754194091, 3.44446470636
63112;CLERLANDE;63720;CLERLANDE;;45.9061380457, 3.2350170341
63114;COLLANGES;63340;COLLANGES;;45.450400978, 3.19686495404
63125;COURPIERE;63120;COURPIERE;;45.7736104259, 3.58137615687
63138;DORAT;63300;DORAT;;45.8543527446, 3.53248495668
74156;LULLY;74890;LULLY;;46.2697106618, 6.38657932887
74162;MARCELLAZ;74250;MARCELLAZ;;46.1507902198, 6.4004953647
74164;MARIGNIER;74970;MARIGNIER;;46.0951489786, 6.49422859297
74180;MESSERY;74140;MESSERY;;46.3015215277, 6.32063415065
74183;MIEUSSY;74440;MIEUSSY;SOMMAND;46.1230411459, 6.600455476
74185;MONNETIER MORNEX;74560;MONNETIER MORNEX;;46.1345324619, 6.20396278518
74190;MORILLON;74440;MORILLON;;46.1230411459, 6.600455476
74191;MORZINE;74110;MORZINE;;46.1857834768, 6.72082435354
74205;ONNION;74490;ONNION;;46.1756757633, 6.49134958977
74208;PASSY;74480;PASSY;GUEBRIANT;45.9541023994, 6.74002173102
74221;LE REPOSOIR;74950;LE REPOSOIR;;46.0082365533, 6.53107760543
74259;LE SAPPEY;74350;LE SAPPEY;;46.0441260373, 6.10638974302
74273;SIXT FER A CHEVAL;74740;SIXT FER A CHEVAL;;46.0540293114, 6.81235489763
74274;VAL DE FIER;74150;VAL DE FIER;;45.8869887295, 5.94373659019
74280;THONES;74230;THONES;;45.8718862446, 6.33303806029
74196;NANCY SUR CLUSES;74300;NANCY SUR CLUSES;;46.0342131745, 6.61842009953
74201;NEYDENS;74160;NEYDENS;;46.1148676836, 6.10447378554
74203;NOVEL;74500;NOVEL;;46.3698657211, 6.65530659545
74208;PASSY;74190;PASSY;CHEDDE;45.9541023994, 6.74002173102
74208;PASSY;74480;PASSY;;45.9541023994, 6.74002173102
74208;PASSY;74480;PASSY;PLATEAU D ASSY;45.9541023994, 6.74002173102
74208;PASSY;74480;PASSY;PRAZ COUTANT;45.9541023994, 6.74002173102
74212;LE PETIT BORNAND LES GLIERES;74130;LE PETIT BORNAND LES GLIERES;;46.0305459575, 6.41226596803
74223;LA RIVIERE ENVERSE;74440;LA RIVIERE ENVERSE;;46.1230411459, 6.600455476
74228;ST BLAISE;74350;ST BLAISE;;46.0441260373, 6.10638974302
74237;ST GINGOLPH;74500;ST GINGOLPH;;46.3698657211, 6.65530659545
74239;ST JEAN DE SIXT;74450;ST JEAN DE SIXT;;45.9510244124, 6.46516169644
74256;SALLANCHES;74700;SALLANCHES;ST MARTIN SUR ARVE;45.935449139, 6.60325360691
74260;SAVIGNY;74520;SAVIGNY;;46.0954746984, 5.95519147426
74264;SCIONZIER;74950;SCIONZIER;;46.0082365533, 6.53107760543
74267;SEVRIER;74320;SEVRIER;;45.8239490995, 6.13040612196
74281;THONON LES BAINS;74200;THONON LES BAINS;VONGY;46.3412678337, 6.50524347796
74290;VALLORCINE;74660;VALLORCINE;;46.0257105218, 6.90034904992
74294;VERCHAIX;74440;VERCHAIX;;46.1230411459, 6.600455476
74302;LES VILLARDS SUR THONES;74230;LES VILLARDS SUR THONES;;45.8718862446, 6.33303806029
74315;YVOIRE;74140;YVOIRE;;46.3015215277, 6.32063415065
75103;PARIS 03;75003;PARIS;;48.8630306677, 2.35966713643
75107;PARIS 07;75007;PARIS;;48.8561051636, 2.31254406306
75119;PARIS 19;75019;PARIS;;48.8868704923, 2.38465309568
76002;ALVIMARE;76640;ALVIMARE;;49.6510172179, 0.600020704454
76009;ANCOURTEVILLE SUR HERICOURT;76560;ANCOURTEVILLE SUR HERICOURT;;49.7257116216, 0.791799762014
76017;ANGLESQUEVILLE L ESNEVAL;76280;ANGLESQUEVILLE L ESNEVAL;;49.6375220481, 0.236587220503
76018;VAL DE SAANE;76890;VAL DE SAANE;;49.6903705547, 1.028862596
76019;ANNEVILLE SUR SCIE;76590;ANNEVILLE SUR SCIE;;49.7970976502, 1.12197403222
76020;ANNEVILLE AMBOURVILLE;76480;ANNEVILLE AMBOURVILLE;AMBOURVILLE;49.4756537781, 0.881261828892
76022;ANQUETIERVILLE;76490;ANQUETIERVILLE;;49.5497184764, 0.687731909353
76029;AUBERMESNIL AUX ERABLES;76340;AUBERMESNIL AUX ERABLES;;49.8827796444, 1.59743945705
76038;AUTHIEUX RATIEVILLE;76690;AUTHIEUX RATIEVILLE;;49.5862188915, 1.14950930862
76048;AVESNES EN BRAY;76220;AVESNES EN BRAY;;49.4839370526, 1.63929557439
76050;AVREMESNIL;76730;AVREMESNIL;;49.796069527, 0.969746100995
76071;BELLENGREVILLE;76630;BELLENGREVILLE;;49.9057063551, 1.31395145931
76072;BELLEVILLE EN CAUX;76890;BELLEVILLE EN CAUX;;49.6903705547, 1.028862596
76077;BENESVILLE;76560;BENESVILLE;;49.7257116216, 0.791799762014
76080;BERMONVILLE;76640;BERMONVILLE;;49.6510172179, 0.600020704454
76082;BERNIERES;76210;BERNIERES;;49.5851184372, 0.501047284927
76084;BERTREVILLE;76450;BERTREVILLE;;49.775306419, 0.640370985618
76090;BEUZEVILLE LA GRENIER;76210;BEUZEVILLE LA GRENIER;;49.5851184372, 0.501047284927
76100;BLAINVILLE CREVON;76116;BLAINVILLE CREVON;;49.4774300897, 1.31326170065
76108;BOIS GUILLAUME;76230;BOIS GUILLAUME;;49.5059681606, 1.15634318194
76112;LE BOIS ROBERT;76590;LE BOIS ROBERT;;49.7970976502, 1.12197403222
76118;BORNAMBUSC;76110;BORNAMBUSC;;49.6526203294, 0.399455175841
76124;BOSC HYONS;76220;BOSC HYONS;;49.4839370526, 1.63929557439
76125;BOSC LE HARD;76850;BOSC LE HARD;;49.6611954117, 1.17780106466
76127;BOSC ROGER SUR BUCHY;76750;BOSC ROGER SUR BUCHY;;49.5594523897, 1.35159679533
76130;BOUELLES;76270;BOUELLES;;49.7406847594, 1.46475769739
76131;LA BOUILLE;76530;LA BOUILLE;;49.3726997193, 0.948232561629
76132;BOURDAINVILLE;76760;BOURDAINVILLE;;49.6677030275, 0.908405860625
76143;BRETTEVILLE DU GRAND CAUX;76110;BRETTEVILLE DU GRAND CAUX;;49.6526203294, 0.399455175841
76149;BUTOT;76890;BUTOT;;49.6903705547, 1.028862596
76151;CAILLEVILLE;76460;CAILLEVILLE;;49.8337451527, 0.727411790002
76156;CANOUVILLE;76450;CANOUVILLE;;49.775306419, 0.640370985618
76157;CANTELEU;76380;CANTELEU;BAPEAUME LES ROUEN;49.425520648, 1.00384964963
76157;CANTELEU;76380;CANTELEU;DIEPPEDALLE CROISSET;49.425520648, 1.00384964963
76168;LES CENT ACRES;76590;LES CENT ACRES;;49.7970976502, 1.12197403222
32090;CASTILLON SAVES;32490;CASTILLON SAVES;;43.5909785115, 0.981247393287
32091;CASTIN;32810;CASTIN;;43.7007990271, 0.621813744966
32094;CAUPENNE D ARMAGNAC;32110;CAUPENNE D ARMAGNAC;;43.7607594505, -0.0566322303434
32099;CAZAUX VILLECOMTAL;32230;CAZAUX VILLECOMTAL;;43.5313710176, 0.169580700883
32101;CERAN;32500;CERAN;;43.8483936738, 0.640288615778
32141;GAUJAN;32420;GAUJAN;;43.4319934865, 0.737423131109
33213;LA BREDE;33650;LA BREDE;;44.6443906154, -0.568095074709
33219;LA LANDE DE FRONSAC;33240;LA LANDE DE FRONSAC;;44.9990310815, -0.398251913536
33228;LANSAC;33710;LANSAC;;45.0625435802, -0.557284845393
33230;LAPOUYADE;33620;LAPOUYADE;;45.1008048463, -0.357080574095
33237;LEOGEATS;33210;LEOGEATS;;44.533795688, -0.265938540556
33242;LES LEVES ET THOUMEYRAGUES;33220;LES LEVES ET THOUMEYRAGUES;;44.8116133881, 0.20923854264
33251;LOUCHATS;33125;LOUCHATS;;44.5166549136, -0.635075777834
33252;LOUPES;33370;LOUPES;;44.8448177723, -0.436978592688
33255;LUCMAU;33840;LUCMAU;;44.2832393972, -0.225943636263
33256;LUDON MEDOC;33290;LUDON MEDOC;;44.9495870677, -0.618779202684
33258;LUGASSON;33760;LUGASSON;;44.720911942, -0.222683624027
33267;MARCILLAC;33860;MARCILLAC;;45.2443910952, -0.48598346913
33272;MARSAS;33620;MARSAS;;45.1008048463, -0.357080574095
33273;MARTIGNAS SUR JALLE;33127;MARTIGNAS SUR JALLE;;44.8025911594, -0.815024099624
33279;MAZERES;33210;MAZERES;;44.533795688, -0.265938540556
33283;MESTERRIEUX;33540;MESTERRIEUX;;44.6952365542, -0.0876801263144
33288;MONPRIMBLANC;33410;MONPRIMBLANC;;44.6407642381, -0.28112902965
33298;MOULON;33420;MOULON;;44.8153899844, -0.202738807758
33299;MOURENS;33410;MOURENS;;44.6407642381, -0.28112902965
33307;NOAILLAN;33730;NOAILLAN;;44.4367877198, -0.375967403077
33320;PETIT PALAIS ET CORNEMPS;33570;PETIT PALAIS ET CORNEMPS;;44.952442946, -0.0837974329549
33328;POMEROL;33500;POMEROL;;44.9225723992, -0.234534859794
33329;POMPEJAC;33730;POMPEJAC;;44.4367877198, -0.375967403077
33332;PORCHERES;33660;PORCHERES;;45.0164710612, 0.00672455468226
33335;LE POUT;33670;LE POUT;;44.774149255, -0.344903614782
33336;PRECHAC;33730;PRECHAC;;44.4367877198, -0.375967403077
33338;PRIGNAC EN MEDOC;33340;PRIGNAC EN MEDOC;;45.3178388382, -0.921501546719
33341;PUGNAC;33710;PUGNAC;LAFOSSE;45.0625435802, -0.557284845393
33342;PUISSEGUIN;33570;PUISSEGUIN;;44.952442946, -0.0837974329549
33342;PUISSEGUIN;33570;PUISSEGUIN;MONBADON;44.952442946, -0.0837974329549
33349;QUINSAC;33360;QUINSAC;;44.7832045247, -0.471864525744
33351;REIGNAC;33860;REIGNAC;;45.2443910952, -0.48598346913
33353;RIMONS;33580;RIMONS;;44.6539394412, 0.0759400504492
33361;RUCH;33350;RUCH;;44.8382967772, -0.0394858773529
33375;ST AUBIN DE BRANNE;33420;ST AUBIN DE BRANNE;;44.8153899844, -0.202738807758
33377;ST AVIT DE SOULEGE;33220;ST AVIT DE SOULEGE;;44.8116133881, 0.20923854264
33381;ST CAPRAIS DE BORDEAUX;33880;ST CAPRAIS DE BORDEAUX;;44.7419112231, -0.437846181859
33382;ST CHRISTOLY DE BLAYE;33920;ST CHRISTOLY DE BLAYE;;45.1522885128, -0.47893297099
33384;ST CHRISTOPHE DES BARDES;33330;ST CHRISTOPHE DES BARDES;;44.8802992664, -0.154465376932
33388;ST CIERS DE CANESSE;33710;ST CIERS DE CANESSE;;45.0625435802, -0.557284845393
33393;ST DENIS DE PILE;33910;ST DENIS DE PILE;;45.0105217731, -0.219646911513
33404;STE GEMME;33580;STE GEMME;;44.6539394412, 0.0759400504492
33413;ST GERMAIN DU PUCH;33750;ST GERMAIN DU PUCH;;44.8431302489, -0.328317936664
33415;ST GERVAIS;33240;ST GERVAIS;;44.9990310815, -0.398251913536
33420;ST HIPPOLYTE;33330;ST HIPPOLYTE;;44.8802992664, -0.154465376932
33423;ST JULIEN BEYCHEVELLE;33250;ST JULIEN BEYCHEVELLE;;45.1927076344, -0.786704253208
33424;ST LAURENT MEDOC;33112;ST LAURENT MEDOC;;45.1404363736, -0.86226243849
33425;ST LAURENT D ARCE;33240;ST LAURENT D ARCE;;44.9990310815, -0.398251913536
33428;ST LAURENT DU PLAN;33190;ST LAURENT DU PLAN;;44.5792868771, -0.0315200692502
33433;ST LOUBES;33450;ST LOUBES;;44.9120653085, -0.402159133299
33443;ST MARTIN DE LERM;33540;ST MARTIN DE LERM;;44.6952365542, -0.0876801263144
33444;ST MARTIN DE SESCAS;33490;ST MARTIN DE SESCAS;;44.5991955502, -0.193698666219
33453;ST MICHEL DE LAPUJADE;33190;ST MICHEL DE LAPUJADE;;44.5792868771, -0.0315200692502
33454;ST MORILLON;33650;ST MORILLON;;44.6443906154, -0.568095074709
33462;ST PHILIPPE DU SEIGNAL;33220;ST PHILIPPE DU SEIGNAL;;44.8116133881, 0.20923854264
33463;ST PIERRE D AURILLAC;33490;ST PIERRE D AURILLAC;;44.5991955502, -0.193698666219
33480;ST SULPICE DE FALEYRENS;33330;ST SULPICE DE FALEYRENS;;44.8802992664, -0.154465376932
33481;ST SULPICE DE GUILLERAGUES;33580;ST SULPICE DE GUILLERAGUES;;44.6539394412, 0.0759400504492
33482;ST SULPICE DE POMMIERS;33540;ST SULPICE DE POMMIERS;;44.6952365542, -0.0876801263144
33483;ST SULPICE ET CAMEYRAC;33450;ST SULPICE ET CAMEYRAC;;44.9120653085, -0.402159133299
33490;ST VIVIEN DE MEDOC;33590;ST VIVIEN DE MEDOC;;45.4294331606, -1.04372430811
33493;ST YZANS DE MEDOC;33340;ST YZANS DE MEDOC;;45.3178388382, -0.921501546719
